source,target,weight
fresh_logic,sheseauxsaditty,14
fresh_logic,fuzzy_lumpkins_,9
fresh_logic,byekandace,8
fresh_logic,jay_gizzle,7
fresh_logic,slick_conseco,4
fresh_logic,youngdeeno,3
fresh_logic,ogmelo_,2
fresh_logic,espnnfl,1
gawgeousgvlds_,twiterdeze_nuts,33
gawgeousgvlds_,thickk_umsss,13
gawgeousgvlds_,_lovely_chick,8
gawgeousgvlds_,_babygirld,6
gawgeousgvlds_,backgirl_rinaa,5
gawgeousgvlds_,brownnskynn,4
gawgeousgvlds_,chericelovee,3
gawgeousgvlds_,freedablockk,2
gawgeousgvlds_,tacosovathots,1
grindntstophill,tray_mart32,22
grindntstophill,jarrellightbody,21
grindntstophill,datdamnbriiii,13
grindntstophill,_jadaunique,12
grindntstophill,yamamacrib,6
grindntstophill,_lilcookie,5
grindntstophill,asap_skryz,3
grindntstophill,fuckdaworld_k,2
grindntstophill,capital_keyz,1
jediprince84,spikevee88,8
jediprince84,ahki117,6
jediprince84,_hypnagogia,5
jediprince84,theelovelynana,4
jediprince84,itshannatime,3
jediprince84,deiongottastfu,2
jediprince84,lioneltank,1
kennythebull,buttermel_,11
kennythebull,irep504,8
kennythebull,giiyonce,7
kennythebull,teets6,3
kennythebull,taxstone,2
kennythebull,og__taylor,1
laineygotfanss,luljay_,18
laineygotfanss,syleathianicole,8
laineygotfanss,kayym_stackz,7
laineygotfanss,mrsenor_dolo,6
laineygotfanss,banktellatee,5
laineygotfanss,_sophisteecated,4
laineygotfanss,qveencarrington,3
laineygotfanss,imjust_alex,2
laineygotfanss,_lovemycrystal,1
longstein,bbcworld,33
longstein,motherjones,18
longstein,sai,13
longstein,bbcamerica,7
longstein,cspanwj,6
longstein,shocklee,5
longstein,myronrolle,4
longstein,activist360,3
longstein,michaelrwarren,2
longstein,j_credible,1
mandowetrust,cokeboy_155,12
mandowetrust,mmickkkk,11
mandowetrust,hai304,9
mandowetrust,eatahcupkake,8
mandowetrust,kmu__x,7
mandowetrust,allstar_reachin,6
mandowetrust,justljj,4
mandowetrust,lam_jq,3
mandowetrust,youpraise_jenn,2
mandowetrust,johnberth21,1
morgandonielle_,lahh_diamonddd,9
morgandonielle_,kiaaahyaya,8
morgandonielle_,bankrollellis,7
morgandonielle_,liltaviee,5
morgandonielle_,dinerothagreat,4
morgandonielle_,yellabone_bri,3
morgandonielle_,vspinktink,2
morgandonielle_,elegantasiuh,1
msbooder,itsmebitch88,8
msbooder,tharealbg12,7
msbooder,bloody312,4
msbooder,bangae_400,3
msbooder,tae44blok,2
msbooder,sazzy_jazzy,1
newdealcrew,chriscrackndc,13
newdealcrew,iridium077,5
newdealcrew,zmoneyworld,4
newdealcrew,neonpajamas,3
newdealcrew,r0yfrench,2
newdealcrew,netherfriends,1
screamdigga__,nykia_bishbish,18
screamdigga__,salutemyshine,15
screamdigga__,fucktheworld824,13
screamdigga__,__yorudy,11
screamdigga__,to_much_bounce,6
screamdigga__,imcravingfood,5
screamdigga__,haillibreedlove,3
screamdigga__,ballerlife__,2
screamdigga__,_summer_baby98_,1
shaggy_locs,shaggy_locs,6
shaggy_locs,justkionna,5
shaggy_locs,dellfrmdablock,4
shaggy_locs,goldeeeen,3
shaggy_locs,oddchile,2
shaggy_locs,jas2rich,1
teesoprettylike,notorious_jr,7
teesoprettylike,ihatetierra,5
teesoprettylike,xstrology,4
teesoprettylike,isell_pussy4ebt,3
teesoprettylike,hestaywriting,2
teesoprettylike,ladyscorpio814_,1
thereal_swaray,ttweh,10
thereal_swaray,sbaylors,6
thereal_swaray,bryan_jesus_98,5
thereal_swaray,_turnupent_,3
thereal_swaray,alex_loizeau,2
thereal_swaray,thekermitsnitch,1
1sttwin_born,cautionqueen,13
1sttwin_born,_iamdredre_,7
1sttwin_born,justa_mf_kidd,6
1sttwin_born,lilamp_gogetta,4
1sttwin_born,1sttwin_born,3
1sttwin_born,jaylasymonexoxo,2
1sttwin_born,x_imforeverhis,1
b_nicole78,darianaaliyah,11
b_nicole78,imakeherdrip_,8
b_nicole78,meganrector14,5
b_nicole78,ihoop42_,4
b_nicole78,94dallas_,3
b_nicole78,_sundayknight,2
b_nicole78,foreverloveoxox,1
behi1355,18_hot_18,9
behi1355,nlpantyhose,8
behi1355,caroleen_31,7
behi1355,luisprincipe2,6
behi1355,3rdalarm69,5
behi1355,her_hotties,4
behi1355,rastan1,3
behi1355,s2nningbabes,2
behi1355,lover_of_asses,1
bossmobbseant,geminishithoe,22
bossmobbseant,dareal_juicyday,21
bossmobbseant,mrszbbnya,10
bossmobbseant,nickistillgotit,9
bossmobbseant,radodat7,5
bossmobbseant,dawgp0undg1fted,4
bossmobbseant,djtmoody,3
bossmobbseant,daisygrant,2
bossmobbseant,moneycrac973,1
crislex,thebashionista,24
crislex,princeletif,10
crislex,angelalynnette,8
crislex,j_shalayne,7
crislex,sirellecarter,6
crislex,coochcakes,5
crislex,dragonflyjonez,4
crislex,capricorn_ht,3
crislex,ybudooy,2
crislex,abc7news,1
darealistvell,_prettyygirlash,13
darealistvell,thatdamnjessie,6
darealistvell,leilei_vecci,5
darealistvell,teairaaa,4
darealistvell,yellacocaineee,3
darealistvell,ladyyshayyy,2
darealistvell,twistdballerina,1
diddy_beknowin,_juiceboxjen,14
diddy_beknowin,ratchita_,9
diddy_beknowin,dhee_bestestt,8
diddy_beknowin,idntwearcondoms,7
diddy_beknowin,livinlavish225,6
diddy_beknowin,jourdanbabyyy,5
diddy_beknowin,thejetfiles,4
diddy_beknowin,sandybuttcheex,3
diddy_beknowin,minniegoodaz,2
diddy_beknowin,yeezusthatype,1
ellablaque,nareik4g,8
ellablaque,adaezeji_,6
ellablaque,samstar_07,4
ellablaque,_slauts1,3
ellablaque,yeamaj,2
ellablaque,iteekayy,1
farhaaat_yeah,mademanjama,7
farhaaat_yeah,shazzkiadd,6
farhaaat_yeah,aj_akz,5
farhaaat_yeah,abusiveabuyusef,3
farhaaat_yeah,xoaminamuslimah,2
farhaaat_yeah,hizzerful,1
fletcherejb,milycyrussx,12
fletcherejb,arianagranndie_,8
fletcherejb,sexystonergiri,7
fletcherejb,theilluminatixo,6
fletcherejb,msamandabynesxo,5
fletcherejb,missrihanna_xo,4
givannaromero,pharaoh_moe,7
givannaromero,thatgirl_trini7,5
givannaromero,thatredjamaican,4
givannaromero,_romyachanel,3
givannaromero,realraymondj,2
givannaromero,caelaa_x3,1
homeboyzradio,maxradio99,22
homeboyzradio,homeboyzradio,14
homeboyzradio,caffemochalive,11
homeboyzradio,m_della,10
homeboyzradio,jackroosterlive,7
homeboyzradio,benjaminkirah_,4
homeboyzradio,iamthe_jim,3
homeboyzradio,kevine_b,2
homeboyzradio,daggieizme,1
honeyvodka__,roskidd,68
honeyvodka__,iamrichthekid,51
honeyvodka__,2girls1drizzy,10
honeyvodka__,otis_lamar,9
honeyvodka__,lady_highlife,7
honeyvodka__,welldamnnikki_,6
honeyvodka__,badgalgonegood_,4
honeyvodka__,amouredoll,3
honeyvodka__,hi_imsuzie,2
honeyvodka__,highasseuropean,1
ilovezama,kong_urban,36
ilovezama,nos_mtshali,19
ilovezama,stephy_leong,8
ilovezama,keituseaketso,3
ilovezama,margstalicious,2
ilovezama,deejay_hudson,1
jaeelauryn,thisislocke,12
jaeelauryn,theyloveg,11
jaeelauryn,_officialprissy,10
jaeelauryn,ileadyouright,6
jaeelauryn,kiratrenae,5
jaeelauryn,mayalouu_,4
jaeelauryn,jeremynicolls,3
jaeelauryn,guttatrappin,2
jaeelauryn,zijaigo,1
joi_baebe,mhawk_11,9
joi_baebe,_slurponmykiks,6
joi_baebe,anthonystaylive,5
joi_baebe,imyourambition_,4
joi_baebe,thatnigga_leo3,3
joi_baebe,mayaathletic,2
joi_baebe,ltstyga,1
k_swizzle910,choppachav,7
k_swizzle910,_sydnaaay,6
k_swizzle910,losfinessin_,4
k_swizzle910,tsdsas,3
k_swizzle910,lillybrown97,2
k_swizzle910,lolvanz,1
loadylo,jewshism,11
loadylo,shmoplifed00kie,5
loadylo,msgetactive,4
loadylo,jasjanee,3
loadylo,javeryiso,2
loadylo,buddhvb43,1
lucytwotimes_,lil_bright5,8
lucytwotimes_,frshkdz,7
lucytwotimes_,cornellstanley,5
lucytwotimes_,gorjae,3
lucytwotimes_,breyondarrogant,2
lucytwotimes_,villeboytrev,1
major_warning,september4_,25
major_warning,mitastaycoppin,21
major_warning,itslizzbisshhh,11
major_warning,slidadakid,9
major_warning,alleyezonme_,7
major_warning,3freebandsz_,6
major_warning,risk_taker_23,5
major_warning,_vivalacole,3
major_warning,sony_dub20,2
major_warning,_m0n3ybagz,1
mr_staph,zongo_boi,29
mr_staph,amoahriddick,19
mr_staph,nanapapermaker,17
mr_staph,dopemagnet,15
mr_staph,marzu_awal,12
mr_staph,mzzemerald,11
mr_staph,fulani_finest,5
mr_staph,setor_jnr,4
mr_staph,quayseygh,3
mr_staph,beans_stew,2
mr_staph,mrbasty,1
nicoleyy_burst_,mc_____3,22
nicoleyy_burst_,afrosamurai0,12
nicoleyy_burst_,miyahhalecee_,8
nicoleyy_burst_,kissmycannon,6
nicoleyy_burst_,suzieeerozayy_,3
nicoleyy_burst_,keenenbaker,2
nicoleyy_burst_,x_unanka,1
shakes_p,joegunson,25
shakes_p,levithegooner,24
shakes_p,mikey_dash79,8
shakes_p,leafalcus,4
shakes_p,j_dreamers,2
shakes_p,geniusfootball,1
siantej,freakyfootbruh,16
siantej,xladventures,6
siantej,dunkinstlaurent,4
siantej,videoboyblog,3
siantej,therealpython,2
siantej,rockafellaz,1
tancarter,bizblanco,6
tancarter,thedpmosbyshow,5
tancarter,robbyrav,4
tancarter,zephyrlove,3
tancarter,pharrell,2
tancarter,marlymar___,1
teawhydaguy,bbdayungin,8
teawhydaguy,bfly_forever,5
teawhydaguy,gucci1017,4
teawhydaguy,roseface__,3
teawhydaguy,selfcenteredjae,2
teawhydaguy,pryncetony,1
therealkillab,336southside,8
therealkillab,50cent,7
therealkillab,uh_kissmyass,4
therealkillab,youngbuck,3
therealkillab,iamdeebaddest,2
therealkillab,capricorn_ht,1
a_man_of_note,naz_radebe,25
a_man_of_note,tshif_,9
a_man_of_note,blackace4real,6
a_man_of_note,mnix27,5
a_man_of_note,i_r_ella2,4
a_man_of_note,pmaqdaddy,3
a_man_of_note,dee25dash,2
a_man_of_note,5starevents_za,1
atltime2shine,tigerdawriter,9
atltime2shine,kiraming,6
atltime2shine,iammusicperiod,5
atltime2shine,kooldjredalert,4
atltime2shine,bgentainment,3
atltime2shine,iamdjace,2
atltime2shine,only1cedricj,1
bj_gettaent,drenosalucci,50
bj_gettaent,youngjeezy,14
bj_gettaent,gettaent,10
bj_gettaent,1yowda,9
bj_gettaent,therealpinkyxxx,4
bj_gettaent,therealgettaent,3
bj_gettaent,big_gov,2
blackellewoods,bougiela,13
blackellewoods,kmjeezy,11
blackellewoods,dameisdope,10
blackellewoods,naima,8
blackellewoods,feministajones,7
blackellewoods,thetrudz,6
blackellewoods,corysparks,5
blackellewoods,ggchanel,4
blackellewoods,kbergcbs,3
blackellewoods,k_delis,2
blackellewoods,mekkadonmusic,1
bray_dgaf,hersheykiss___,8
bray_dgaf,jayischillin_,6
bray_dgaf,sincerely_miaa,5
bray_dgaf,antaniaj_,4
bray_dgaf,queentesfaye,3
bray_dgaf,kocainekastle,2
bray_dgaf,french_kisx,1
charyaaan_,actionjackson_0,12
charyaaan_,__alwaysonpoint,7
charyaaan_,mrzel7,6
charyaaan_,sydneeblue,5
charyaaan_,iball_youfall3,3
charyaaan_,_thotslovesmurf,2
charyaaan_,ohthatskendra_,1
elenacadynuj,milycyrussx,12
elenacadynuj,arianagranndie_,8
elenacadynuj,sexystonergiri,7
elenacadynuj,theilluminatixo,6
elenacadynuj,msamandabynesxo,5
elenacadynuj,missrihanna_xo,4
foofa187,lillybunnz,22
foofa187,cr1megay,17
foofa187,fact,12
foofa187,iammonicat,11
foofa187,satanicbum,7
foofa187,kikikaye_,4
foofa187,albeezee03,3
foofa187,comedyandtruth,2
foofa187,justreiatabie,1
haaaleeey,zrxo_,18
haaaleeey,jadore_sums,13
haaaleeey,briannaphps,12
haaaleeey,axmd__,11
haaaleeey,nattxxo,10
haaaleeey,abigaylerose,7
haaaleeey,__dayrius16,4
haaaleeey,queenkyrin,3
haaaleeey,itsjasminehart,2
haaaleeey,ohhitsmario__,1
kuntxkrissy,_xomec,13
kuntxkrissy,brobro1_,12
kuntxkrissy,andrea_michele,11
kuntxkrissy,nicokartel,10
kuntxkrissy,x_keith,9
kuntxkrissy,bitchme2thefuck,8
kuntxkrissy,karafenty,6
kuntxkrissy,nickeystayfit,5
kuntxkrissy,niggertrev,4
kuntxkrissy,mawreeze,3
kuntxkrissy,briyonces,2
kuntxkrissy,relatablequote,1
laydees1mone,wizzyjr,16
laydees1mone,nicole_el,14
laydees1mone,smoke1playa,13
laydees1mone,cchopz,8
laydees1mone,bigstacks_100,7
laydees1mone,wsfights,6
laydees1mone,minister_kevinh,5
laydees1mone,oneshadowlove,4
laydees1mone,mynameisface,3
laydees1mone,viewhiphopblog,2
laydees1mone,cashtfe,1
legitjetsetter,lnventlons,16
legitjetsetter,bruhweblack,12
legitjetsetter,_laynalovesyou,7
legitjetsetter,naysakai,5
legitjetsetter,realraymondj,4
legitjetsetter,bet,3
legitjetsetter,thinknmoney_365,2
legitjetsetter,oohitsparadise_,1
lickmii_stickky,kipperrr_,12
lickmii_stickky,bitch_im400,6
lickmii_stickky,hooplife_willie,5
lickmii_stickky,apples_n_kush,4
lickmii_stickky,taytaykeeper,3
lickmii_stickky,boss_atit_,2
lickmii_stickky,p0cah0ntaas,1
lilspaz57,youtube,14
lilspaz57,jerzeyreign,11
lilspaz57,eljeife,10
lilspaz57,macc503,9
lilspaz57,lilspaz57,7
lilspaz57,djgonzostar,4
lilspaz57,cashnastygaming,3
lilspaz57,kfox95,2
lilspaz57,twitch,1
logikaldj,chhun_s,8
logikaldj,hockeyyinsiderr,5
logikaldj,capgeek,4
logikaldj,bleacherreport,3
logikaldj,cp24,2
logikaldj,lolgop,1
loveee_makayla,itsrichohoe_,15
loveee_makayla,chief_jd,13
loveee_makayla,_bklyn__,12
loveee_makayla,_mayalene,9
loveee_makayla,jayyyoooo_,5
loveee_makayla,mikk__1,4
loveee_makayla,_faancyyxoxo,3
loveee_makayla,dieopps,2
loveee_makayla,will_dooit,1
macksince92,thewhite_gucci,34
macksince92,patrishhhaaaa_,32
macksince92,khainorth,29
macksince92,easymoney_o,14
macksince92,modelshvt,10
macksince92,officiallady_a,6
macksince92,yamancnthandle,5
macksince92,aureliaaxoxo_,4
macksince92,avriella_jaay,3
macksince92,brandddyyy,2
macksince92,helllly_,1
mrqwei,phreddyfresh,7
mrqwei,de0s,6
mrqwei,kuhefferson,5
mrqwei,kermit_ghana,4
mrqwei,lorraineamb,2
mrqwei,mzfrederica,1
mysticsent,tampamystic,19
mysticsent,coolrunningdjs,5
mysticsent,gmesportslounge,4
mysticsent,str8official,3
mysticsent,sincitysre,2
mysticsent,frontstree,1
passmytweets,savage_kee,6
passmytweets,_sayyyreddd,5
passmytweets,souljaboy,4
passmytweets,austintx_veee,3
passmytweets,thatgirlsharvi_,2
passmytweets,asiabee_,1
punkybluester,pappystpierre,7
punkybluester,blessed_since86,6
punkybluester,seemorecake89,5
punkybluester,ant_nation,4
punkybluester,saintly_life,3
punkybluester,blu_guru_1914,2
punkybluester,beebeeb,1
ridahseason,ridahmovement,32
ridahseason,slatestonemusic,17
ridahseason,miraclebeatboy,13
ridahseason,phenomradio,8
ridahseason,nervedjscom,5
ridahseason,divaebonyb,4
ridahseason,bobby_sticks,3
ridahseason,dcloud9devi8tor,2
ridahseason,phenomrock,1
robdaprob,mannye_nch,36
robdaprob,_tybedo20,7
robdaprob,itssammayy,6
robdaprob,originalselenaa,3
robdaprob,_jrshootin,2
robdaprob,_queenniyy,1
sashyobaby,_callmewaynee,6
sashyobaby,trvpical,5
sashyobaby,momo_2qute,4
sashyobaby,iamthyskullaz,3
sashyobaby,nalledit,2
sashyobaby,sarcasmtxts,1
thatnigga_gee,lovewitharose,13
thatnigga_gee,money_over_bs,5
thatnigga_gee,tinspirationals,4
thatnigga_gee,cortinasanthony,3
thatnigga_gee,capricorn_ht,2
thatnigga_gee,ayeimcharles,1
astoldbythomas,managingmack,22
astoldbythomas,ithl123,20
astoldbythomas,anaturallove,5
astoldbythomas,frankieroman1,4
astoldbythomas,jw79bull,3
astoldbythomas,dspells1,2
astoldbythomas,still_sounerfan,1
cherry__kush,kingrmani,37
cherry__kush,scumbvg__,28
cherry__kush,biancab_isme,11
cherry__kush,lxdstephon_,4
cherry__kush,mrriza716,3
cherry__kush,ryk3rsisland_,2
cherry__kush,bleed_babe,1
cubadarapfan,drea_love2,32
cubadarapfan,itsrych,29
cubadarapfan,tampamystic,18
cubadarapfan,candgirlhaynes,14
cubadarapfan,anatomyclevelnd,13
cubadarapfan,gmecbjaguarpeay,12
cubadarapfan,1richymoney,11
cubadarapfan,bigg_jigg,10
cubadarapfan,imlyricallegacy,6
cubadarapfan,devpresident,4
daddyanml,laluna808,12
daddyanml,roodlie,10
daddyanml,chillbroalg,9
daddyanml,legzzzteeb,7
daddyanml,juss_jrich,6
daddyanml,taxstone,5
daddyanml,wizzyjr,4
daddyanml,halfamill4bail,3
daddyanml,michaelblackson,2
daddyanml,strangepintura,1
dee_menace,audaciouskev,12
dee_menace,herrera_ali,7
dee_menace,3god40,4
dee_menace,bryan_hitchens,3
dee_menace,lin_z127,2
dee_menace,gangties,1
demyliano,phillipcannon_,7
demyliano,tee_rok,6
demyliano,matthewmcduff,5
demyliano,basedchasen,4
demyliano,vuhsace,3
demyliano,trapyeezus,2
demyliano,lorenzocky,1
eloiseart,etsy,12
eloiseart,fineartamerica,7
eloiseart,youtube,6
eloiseart,artistrebeccals,5
eloiseart,w_angels_wings,4
eloiseart,amazon,3
eloiseart,morehouse64,2
eloiseart,that1chickuknow,1
hannahmellissa,iggyazalea,13
hannahmellissa,luisunleashed,6
hannahmellissa,dirtyprettyart,5
hannahmellissa,yomegmarie,4
hannahmellissa,tip,2
hannahmellissa,simplyreyrey,1
iamchy_,_livelikeree,14
iamchy_,callmezuri,5
iamchy_,lissssliss,4
iamchy_,quientinj,3
iamchy_,kayboogss,2
iamchy_,trixarefornigs,1
jayvetooswavey,anaizapien,12
jayvetooswavey,russel_iscute52,7
jayvetooswavey,jonytweettweet,5
jayvetooswavey,m_briseno59,3
jayvetooswavey,sportscenter,2
jayvetooswavey,miniclip,1
letmejune_onyaa,freetoolovee_,12
letmejune_onyaa,_roeee,11
letmejune_onyaa,sage_brishard,8
letmejune_onyaa,_araye4,7
letmejune_onyaa,jadashutup_,6
letmejune_onyaa,xxvoxo,5
letmejune_onyaa,og_lifestyle,4
letmejune_onyaa,sneakershouts,3
letmejune_onyaa,oddkobe,2
letmejune_onyaa,luvvnu,1
lowkey_justme,mrdizaster,19
lowkey_justme,joebudden,9
lowkey_justme,mathhoffa,8
lowkey_justme,itriune,7
lowkey_justme,cortez_hsp,5
lowkey_justme,jayyarrdot,4
lowkey_justme,dontloseme_bih,3
lowkey_justme,1kingbing,2
lowkey_justme,blaquebunnibrit,1
lyricxix,tontolet,9
lyricxix,helen_pink20,5
lyricxix,bellabrown70,4
lyricxix,247mixtapes,3
lyricxix,adetola_rex,2
lyricxix,tmhf_17588,1
marley035,boonieboy_mook,19
marley035,laflare_fromftb,12
marley035,loriee365,11
marley035,izari__,10
marley035,o35bemydomain,7
marley035,ballout_kearia,5
marley035,kissmy___tweet,4
marley035,guddafrmtheburr,3
marley035,antiguwap,2
marley035,itsry4nn,1
mou_2times,rnu_alumni,6
mou_2times,idntwearcondoms,5
mou_2times,bougieita_23,4
mou_2times,n0ctsavant,3
mou_2times,notsolight_,2
mou_2times,finesserrrr_,1
speakybeaw,benjaminenfield,10
speakybeaw,starforcehh,5
speakybeaw,mjthegreatsd,4
speakybeaw,djscrill,3
speakybeaw,sab_mc,2
speakybeaw,ogmitchyslick,1
stargirlmarija,mikelshakesitup,7
stargirlmarija,heffrondrive,5
stargirlmarija,lucyhale,4
stargirlmarija,lena_celina,3
stargirlmarija,bam__margera,2
stargirlmarija,sabrinaannlynn,1
sugar_cocainee,cjbankss,25
sugar_cocainee,kaeerose_,21
sugar_cocainee,chonnnchonn,20
sugar_cocainee,ayetahj,13
sugar_cocainee,myanotmaya_,12
sugar_cocainee,__jolynn,6
sugar_cocainee,_kingkaay,3
sugar_cocainee,gamemode_easy,2
sugar_cocainee,sbivshort,1
thebuie,rarebre3d,27
thebuie,kidkoni,24
thebuie,ih8thirstyhos,22
thebuie,solochills,20
thebuie,cruzanchoklate,19
thebuie,supernova_tash,12
thebuie,pleasantkrys,10
thebuie,ny_wiseass,9
thebuie,asiachloebrown,8
thebuie,originallykiki,7
thebuie,obesemarilee,6
thebuie,pinky_balboa,5
thebuie,strangepintura,4
thebuie,tiffncompany,3
thebuie,intensedesire,2
thebuie,cashtfe,1
_littlekob,_dvnv_,11
_littlekob,o_oyouugly,10
_littlekob,von__j,9
_littlekob,___lordknows,5
_littlekob,_drecash,2
_littlekob,weirdassgifs,1
alisajcksn,_breeeeeezzzy_,9
alisajcksn,iam_reborn_,7
alisajcksn,kaydee517,6
alisajcksn,ainteeentrippin,4
alisajcksn,anitajgreen,3
alisajcksn,queenmaerae,2
alisajcksn,gesskickin_it,1
beastyza,mzlee_,10
beastyza,akaworldwide,7
beastyza,tj_ngoma,5
beastyza,mslelob,4
beastyza,roxroberson,3
beastyza,hypress,2
beastyza,relatablequote,1
bergisaac,miss_amoakowaah,28
bergisaac,prisy_35,24
bergisaac,priscie_twyla,12
bergisaac,dzifadede,11
bergisaac,tafremukovic,9
bergisaac,betawards,6
bergisaac,manutd,5
bergisaac,sam_europe,4
bergisaac,skyfootball,3
bergisaac,bet,2
bergisaac,smoss,1
bmilions,omarihardwick,7
bmilions,lelaloren,6
bmilions,josephsikora4,5
bmilions,naturinaughton,3
bmilions,clubbethanybenz,2
bmilions,vickiflightgang,1
bt_yabish,pistol_pete024,7
bt_yabish,tamarkle,6
bt_yabish,cedgetsthebread,5
bt_yabish,zrose91,4
bt_yabish,zekncashe,3
bt_yabish,shmannda,2
bt_yabish,leaksnapchats,1
final_distance_,erin_w_achance,7
final_distance_,xdixoncider,6
final_distance_,princestylez,5
final_distance_,itweetfreak_,4
final_distance_,___jemo,3
final_distance_,lowkei_,2
final_distance_,daleneze,1
gohomeeroger,cocofierce_,13
gohomeeroger,linaanatorr,11
gohomeeroger,iconrich,8
gohomeeroger,jamiemaelani,6
gohomeeroger,blacktanar,5
gohomeeroger,chuckk_smith,4
gohomeeroger,_itsdreababy,3
gohomeeroger,sm0ooth,2
gohomeeroger,cashtfe,1
jacobcanoo,sarahvaughnnn,13
jacobcanoo,peekaboopronto,10
jacobcanoo,iyerneshvig,5
jacobcanoo,concernedmilf,3
jacobcanoo,yaboydaveed,2
jacobcanoo,basedniggers,1
joeyyleww,lynchcassidy,8
joeyyleww,chozenred,6
joeyyleww,jimmyston3r,4
joeyyleww,freshflixtv,3
joeyyleww,pouyalilpou,2
joeyyleww,tradevee,1
justcarefree,freshcutztazz,10
justcarefree,jouelzy,7
justcarefree,bibilecool,5
justcarefree,kamkasteiiano,4
justcarefree,luvelyaka,3
justcarefree,hestaywriting,2
justcarefree,strangepintura,1
kita_cashdout,xprettyshidaaa,28
kita_cashdout,meyoumadhoe_,16
kita_cashdout,whitecollegegrl,12
kita_cashdout,lilb_ballout,9
kita_cashdout,gotumadd_,8
kita_cashdout,no_lackinghomie,4
kita_cashdout,tonyromo__,3
kita_cashdout,chickfromjocblo,2
kita_cashdout,marie_datopic,1
kristibranscom,djmarcd,12
kristibranscom,starforcehh,5
kristibranscom,mjthegreatsd,4
kristibranscom,keyshiacole,3
kristibranscom,sodmg,2
kristibranscom,1kblx,1
lebronvuitton,_xoxorivaaa,9
lebronvuitton,uknodatspolo,8
lebronvuitton,chloewisner,7
lebronvuitton,carrionmartha,4
lebronvuitton,blksportsonline,3
lebronvuitton,cocainecoley,2
lebronvuitton,phil_cosby_,1
lexgotpotential,tru_tel,9
lexgotpotential,themlx,8
lexgotpotential,africanprince4,6
lexgotpotential,misztiph,3
lexgotpotential,born_4_success,2
lexgotpotential,cierror,1
lhj22_,uptownmir215_,7
lhj22_,nataeee_,6
lhj22_,uziiuz,5
lhj22_,biviw,4
lhj22_,lorenzpaulk,3
lhj22_,20_chrisburns,2
lhj22_,julian_allen1,1
lilbitof_honey,richhomiekp,11
lilbitof_honey,hoopin_mj,8
lilbitof_honey,_shesalluring,6
lilbitof_honey,terrell_____,5
lilbitof_honey,herunmy_eryns,3
lilbitof_honey,randyaustin__,2
lilbitof_honey,lilcuzdiddat___,1
maigoldbach,mjthegreatsd,8
maigoldbach,djmarcd,7
maigoldbach,starforcehh,6
maigoldbach,souljaboy,5
maigoldbach,keyshiacole,3
maigoldbach,jimmydasaint1,2
maigoldbach,1kblx,1
marymegojane,kokaine_goddess,7
marymegojane,dammit_tam,5
marymegojane,truthoutfitters,4
marymegojane,xosj_,3
marymegojane,realdedicated,2
marymegojane,thcchicks,1
middle4man4,chewme09,13
middle4man4,_ravenfineass_,7
middle4man4,redcornholio,5
middle4man4,minniegoodaz,3
middle4man4,gucci1017,2
middle4man4,ifuntweets_,1
msindypeach,frankmccombfans,39
msindypeach,calisha321,29
msindypeach,nickyey09,26
msindypeach,odarellmc,5
msindypeach,stevebelucky,4
msindypeach,bestofgemini,3
msindypeach,thesoundtable,2
msindypeach,djapplejac,1
nasheed_izzyboy,_kasswife,10
nasheed_izzyboy,rockymustdie,5
nasheed_izzyboy,xo_pinkpistol,4
nasheed_izzyboy,xo_pinklipstick,3
nasheed_izzyboy,flygirl_xoxo,2
nasheed_izzyboy,teegasm_,1
nerageez,bill215_,7
nerageez,jadeyyjade,5
nerageez,philly_yari,4
nerageez,misseightyfour,3
nerageez,burryseason,2
nerageez,beansgotbandz,1
snitchonthese,amacattackkk,8
snitchonthese,j_jenae,6
snitchonthese,lastcharmander,4
snitchonthese,dr_medsincsharp,3
snitchonthese,wojyahoonba,2
